"URL","HTTP","Раздел","Роль","Полезность_для_SEO","Приоритет","Готовность_не_ИКС","Вывод","Запросы","Базовая_частотность_не_суммировать","Статус_спроса","Sitemap","Входящие","Входящие_контент","Битые_ссылки","Ближайший_текст","Сходство","Основной_URL_кандидат","Действия","Визуальная_проверка","Источник"
"https://zakazminivena.ru/airport/led/finlandia-border","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий LED → финская граница (Торфяновка/Брусничное), 200 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Пулково финская граница (Торфяновка/Брусничное) | трансфер аэропорт Пулково финская граница (Торфяновка/Брусничное) минивэн","","Гипотеза — проверить","true","6","6","","/airport/led/vyborg","0.889","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/e7101b8aa2e119be.json"
"https://zakazminivena.ru/airport/aer/sochi-center","200","Из аэропорта","Расширение","Средняя / второй этап","P2","89","Точный аэропортовый сценарий AER → центр Сочи, 30 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Сочи (Адлер) центр Сочи | трансфер аэропорт Сочи (Адлер) центр Сочи минивэн","","Гипотеза — проверить","true","7","7","","/airport/aer/rosa-khutor","0.854","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/3bffd3f07fc5c65d.json"
"https://zakazminivena.ru/airport/aer/krasnaya-polyana","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий AER → Красная Поляна, 50 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Сочи (Адлер) Красная Поляна | трансфер аэропорт Сочи (Адлер) Красная Поляна минивэн","","Гипотеза — проверить","true","8","8","","/airport/aer/rosa-khutor","0.925","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/259aefe692cce728.json"
"https://zakazminivena.ru/airport/aer/rosa-khutor","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий AER → Роза Хутор, 55 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Сочи (Адлер) Роза Хутор | трансфер аэропорт Сочи (Адлер) Роза Хутор минивэн | адлер роза хутор трансфер miniven","","Гипотеза — проверить","true","6","6","","/airport/aer/krasnaya-polyana","0.925","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/6d7de90542ba9ed2.json"
"https://zakazminivena.ru/airport/aer/abkhazia","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий AER → Абхазия (граница / Гагра), 60 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Сочи (Адлер) Абхазия (граница / Гагра) | трансфер аэропорт Сочи (Адлер) Абхазия (граница / Гагра) минивэн","","Гипотеза — проверить","true","6","6","","/airport/aer/rosa-khutor","0.918","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/5104222ad7ec96de.json"
"https://zakazminivena.ru/airport/aer/gagra","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий AER → Гагра, 80 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Сочи (Адлер) Гагра | трансфер аэропорт Сочи (Адлер) Гагра минивэн | адлер гагра минивэн","","Гипотеза — проверить","true","6","6","","/airport/aer/abkhazia","0.914","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/d0bdbd867628a29a.json"
"https://zakazminivena.ru/airport/aer/sukhum","200","Из аэропорта","Расширение","Средняя / второй этап","P2","89","Точный аэропортовый сценарий AER → Сухум, 145 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Сочи (Адлер) Сухум | трансфер аэропорт Сочи (Адлер) Сухум минивэн","","Гипотеза — проверить","true","6","6","","/airport/krr/kropotkin","0.861","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/a738f44efa368142.json"
"https://zakazminivena.ru/airport/dme/moscow-center","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий DME → Центр Москвы, 45 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Домодедово Центр Москвы | трансфер аэропорт Домодедово Центр Москвы минивэн","","Гипотеза — проверить","true","8","8","","/airport/dme/ramenskoe","0.902","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/ff1ef3a6faef589b.json"
"https://zakazminivena.ru/airport/dme/podolsk","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий DME → Подольск, 25 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Домодедово Подольск | трансфер аэропорт Домодедово Подольск минивэн | такси минивэн с аэропорта домодедово в подольск цена","","Гипотеза — проверить","true","6","6","","/airport/dme/ramenskoe","0.913","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/c21de9e7a7296128.json"
"https://zakazminivena.ru/airport/dme/ramenskoe","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий DME → Раменское, 35 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Домодедово Раменское | трансфер аэропорт Домодедово Раменское минивэн","","Гипотеза — проверить","true","6","6","","/airport/dme/zhukovskiy","0.914","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/e4e03785d8b6808a.json"
"https://zakazminivena.ru/airport/dme/zhukovskiy","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий DME → Жуковский, 40 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Домодедово Жуковский | трансфер аэропорт Домодедово Жуковский минивэн","","Гипотеза — проверить","true","6","6","","/airport/dme/ramenskoe","0.914","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/9170d8c20ac8a146.json"
"https://zakazminivena.ru/airport/dme/stupino","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий DME → Ступино, 50 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Домодедово Ступино | трансфер аэропорт Домодедово Ступино минивэн","","Гипотеза — проверить","true","6","6","","/airport/dme/serpukhov","0.906","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/115e9e1a2c20834b.json"
"https://zakazminivena.ru/airport/dme/serpukhov","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий DME → Серпухов, 75 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Домодедово Серпухов | трансфер аэропорт Домодедово Серпухов минивэн","","Гипотеза — проверить","true","6","6","","/airport/dme/stupino","0.906","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/818e76f135c89414.json"
"https://zakazminivena.ru/airport/vko/moscow-center","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий VKO → Центр Москвы, 30 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Внуково Центр Москвы | трансфер аэропорт Внуково Центр Москвы минивэн","","Гипотеза — проверить","true","11","11","","/airport/vko/odintsovo","0.91","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/56e4fe623ed6b4e3.json"
"https://zakazminivena.ru/airport/vko/moscow-city","200","Из аэропорта","Расширение","Средняя / второй этап","P0","84","Точный аэропортовый сценарий VKO → Москва-Сити, 32 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Внуково Москва-Сити | трансфер аэропорт Внуково Москва-Сити минивэн | внуково москва сити цена","","Гипотеза — проверить","true","7","7","/airport/dme/moscow-city","/airport/vko/moscow-center","0.906","","Исправить точные битые ссылки: /airport/dme/moscow-city. | Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/bf684cbd70954b9f.json"
"https://zakazminivena.ru/airport/vko/odintsovo","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий VKO → Одинцово, 25 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Внуково Одинцово | трансфер аэропорт Внуково Одинцово минивэн","","Гипотеза — проверить","true","6","6","","/airport/vko/aprelevka","0.912","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/dc3ffd9c67b6029a.json"
"https://zakazminivena.ru/airport/vko/aprelevka","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий VKO → Апрелевка, 18 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Внуково Апрелевка | трансфер аэропорт Внуково Апрелевка минивэн","","Гипотеза — проверить","true","6","6","","/airport/vko/vnukovo-derevnya","0.914","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/6805c5e26ed1b40b.json"
"https://zakazminivena.ru/airport/vko/balashikha","200","Из аэропорта","Расширение","Средняя / второй этап","P2","89","Точный аэропортовый сценарий VKO → Балашиха, 55 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Внуково Балашиха | трансфер аэропорт Внуково Балашиха минивэн | трансфер из внуково в балашиху","","Гипотеза — проверить","true","6","6","","/airport/kgd/yantarniy","0.863","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/adbfc64a06b68ad1.json"
"https://zakazminivena.ru/airport/vko/vnukovo-derevnya","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий VKO → Внуково (деревня), 5 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Внуково Внуково (деревня) | трансфер аэропорт Внуково Внуково (деревня) минивэн","","Гипотеза — проверить","true","6","6","","/airport/vko/aprelevka","0.914","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/8d36b75fa9ccf7a9.json"
"https://zakazminivena.ru/airport/zia/moscow-center","200","Из аэропорта","Расширение","Средняя / второй этап","P2","89","Точный аэропортовый сценарий ZIA → Центр Москвы, 65 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Жуковский Центр Москвы | трансфер аэропорт Жуковский Центр Москвы минивэн","","Гипотеза — проверить","true","4","4","","/airport/zia/elektrostal","0.864","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/fc625ca3e65a02d3.json"
"https://zakazminivena.ru/airport/zia/zhukovskiy-city","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий ZIA → Жуковский (город), 6 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Жуковский Жуковский (город) | трансфер аэропорт Жуковский Жуковский (город) минивэн","","Гипотеза — проверить","true","4","4","","/airport/zia/ramenskoe","0.913","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/4ff942271890de2b.json"
"https://zakazminivena.ru/airport/zia/ramenskoe","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий ZIA → Раменское, 12 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Жуковский Раменское | трансфер аэропорт Жуковский Раменское минивэн","","Гипотеза — проверить","true","4","4","","/airport/zia/zhukovskiy-city","0.913","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/c5d11d27dacea394.json"
"https://zakazminivena.ru/airport/zia/elektrostal","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий ZIA → Электросталь, 45 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Жуковский Электросталь | трансфер аэропорт Жуковский Электросталь минивэн","","Гипотеза — проверить","true","4","4","","/airport/zia/ramenskoe","0.913","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/a9da7821809c935e.json"
"https://zakazminivena.ru/airport/kzn/kazan-center","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий KZN → Центр Казани, 25 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Казань Центр Казани | трансфер аэропорт Казань Центр Казани минивэн","","Гипотеза — проверить","true","4","4","","/airport/kzn/innopolis","0.908","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/9d8c6e5ca5488325.json"
"https://zakazminivena.ru/airport/kzn/innopolis","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий KZN → Иннополис, 40 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Казань Иннополис | трансфер аэропорт Казань Иннополис минивэн | трансфер казань иннополис","","Гипотеза — проверить","true","4","4","","/airport/kzn/kazan-center","0.908","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/a88a7c0cfac0d92b.json"
"https://zakazminivena.ru/airport/kzn/zelenodolsk","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий KZN → Зеленодольск, 55 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Казань Зеленодольск | трансфер аэропорт Казань Зеленодольск минивэн","","Гипотеза — проверить","true","4","4","","/airport/kgd/yantarniy","0.88","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/d2a2425d30e1913a.json"
"https://zakazminivena.ru/airport/kzn/bolgar","200","Из аэропорта","Расширение","Средняя / второй этап","P2","89","Точный аэропортовый сценарий KZN → Болгар, 180 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Казань Болгар | трансфер аэропорт Казань Болгар минивэн | трансфер казань болгар","","Гипотеза — проверить","true","4","4","","/airport/mmk/apatity","0.863","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/f2fabf26d9d6011f.json"
"https://zakazminivena.ru/airport/svx/ekaterinburg-center","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий SVX → Центр Екатеринбурга, 17 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Екатеринбург (Кольцово) Центр Екатеринбурга | трансфер аэропорт Екатеринбург (Кольцово) Центр Екатеринбурга минивэн","","Гипотеза — проверить","true","4","4","","/airport/svx/berezovskiy","0.924","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/fec8d4370eaa65c9.json"
"https://zakazminivena.ru/airport/svx/verkhnyaya-pyshma","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий SVX → Верхняя Пышма, 35 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Екатеринбург (Кольцово) Верхняя Пышма | трансфер аэропорт Екатеринбург (Кольцово) Верхняя Пышма минивэн | заказать минивэн верхняя пышма","","Гипотеза — проверить","true","4","4","","/airport/svx/berezovskiy","0.92","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/e8671c60a1caee0d.json"
"https://zakazminivena.ru/airport/svx/berezovskiy","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий SVX → Берёзовский, 30 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Екатеринбург (Кольцово) Берёзовский | трансфер аэропорт Екатеринбург (Кольцово) Берёзовский минивэн | сколько стоит такси из кольцово в березовский","","Гипотеза — проверить","true","4","4","","/airport/svx/ekaterinburg-center","0.924","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/9884bd39c1bd7f15.json"
"https://zakazminivena.ru/airport/svx/nizhniy-tagil","200","Из аэропорта","Расширение","Средняя / второй этап","P2","89","Точный аэропортовый сценарий SVX → Нижний Тагил, 150 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Екатеринбург (Кольцово) Нижний Тагил | трансфер аэропорт Екатеринбург (Кольцово) Нижний Тагил минивэн | трансфер кольцово нижний тагил","","Гипотеза — проверить","true","4","4","","/airport/krr/kropotkin","0.851","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/51d289aeccf7ebcf.json"
"https://zakazminivena.ru/airport/ovb/novosibirsk-center","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий OVB → Центр Новосибирска, 20 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Новосибирск (Толмачёво) Центр Новосибирска | трансфер аэропорт Новосибирск (Толмачёво) Центр Новосибирска минивэн","","Гипотеза — проверить","true","4","4","","/airport/ovb/koltsovo","0.923","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/d10b8da9f3528c69.json"
"https://zakazminivena.ru/airport/ovb/akademgorodok","200","Из аэропорта","Расширение","Средняя / второй этап","P2","89","Точный аэропортовый сценарий OVB → Академгородок, 50 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Новосибирск (Толмачёво) Академгородок | трансфер аэропорт Новосибирск (Толмачёво) Академгородок минивэн | стоимость трансфера с толмачево до академгородка","","Гипотеза — проверить","true","4","4","","/airport/aaq/gelendzhik","0.878","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/11af45e4e37fe979.json"
"https://zakazminivena.ru/airport/ovb/berdsk","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий OVB → Бердск, 35 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Новосибирск (Толмачёво) Бердск | трансфер аэропорт Новосибирск (Толмачёво) Бердск минивэн","","Гипотеза — проверить","true","4","4","","/airport/ovb/koltsovo","0.957","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/ee6edfe45a8893c9.json"
"https://zakazminivena.ru/airport/ovb/koltsovo","200","Из аэропорта","Расширение","Средняя / второй этап","P2","86","Точный аэропортовый сценарий OVB → Кольцово, 35 км; ценность зависит от актуальной подачи и самостоятельных подробностей встречи.","минивэн аэропорт Новосибирск (Толмачёво) Кольцово | трансфер аэропорт Новосибирск (Толмачёво) Кольцово минивэн","","Гипотеза — проверить","true","4","4","","/airport/ovb/berdsk","0.957","","Добавить различающие факты маршрута/услуги; похожесть шаблона сама по себе не повод удалять страницу. | Добавить интерактивный выбор числа и размера вещей с подтверждением компоновки. | Проверить актуальные рейсы, точки встречи и фактическую доступность подачи перед рекламой.","Отдельно не просмотрен","evidence/pages/d8c28237a6e85756.json"
